pid,trial,bl,tr,condition,period,event
5,1539,71,21,1,10,0
5,1539,71,21,1,11,1
5,1540,71,22,1,1,0
5,1540,71,22,1,2,0
5,1540,71,22,1,3,0
5,1540,71,22,1,4,0
5,1540,71,22,1,5,0
5,1540,71,22,1,6,0
5,1540,71,22,1,7,0
5,1540,71,22,1,8,0
5,1540,71,22,1,9,0
5,1540,71,22,1,10,1
6,1,2,1,2,1,0
6,1,2,1,2,2,0
6,1,2,1,2,3,0
6,1,2,1,2,4,0
6,1,2,1,2,5,0
6,1,2,1,2,6,0
6,1,2,1,2,7,0
6,1,2,1,2,8,0
6,1,2,1,2,9,0
6,1,2,1,2,10,0
6,1,2,1,2,11,1
6,4,2,4,3,1,0
6,4,2,4,3,2,0
6,4,2,4,3,3,0
6,4,2,4,3,4,0
6,4,2,4,3,5,0
6,4,2,4,3,6,0
6,4,2,4,3,7,0
6,4,2,4,3,8,0
6,4,2,4,3,9,0
6,4,2,4,3,10,0
6,4,2,4,3,11,1
6,10,2,10,2,1,0
6,10,2,10,2,2,0
6,10,2,10,2,3,0
6,10,2,10,2,4,0
6,10,2,10,2,5,0
6,10,2,10,2,6,0
6,10,2,10,2,7,0
6,10,2,10,2,8,0
6,10,2,10,2,9,0
6,10,2,10,2,10,0
6,10,2,10,2,11,0
6,10,2,10,2,12,0
6,10,2,10,2,13,0
6,10,2,10,2,14,0
6,10,2,10,2,15,0
6,22,2,22,3,1,0
6,22,2,22,3,2,0
6,22,2,22,3,3,0
6,22,2,22,3,4,0
6,22,2,22,3,5,0
6,22,2,22,3,6,0
6,22,2,22,3,7,0
6,22,2,22,3,8,0
6,22,2,22,3,9,0
6,22,2,22,3,10,0
6,22,2,22,3,11,0
6,22,2,22,3,12,1
6,31,3,9,2,1,0
6,31,3,9,2,2,0
6,31,3,9,2,3,0
6,31,3,9,2,4,0
6,31,3,9,2,5,0
6,31,3,9,2,6,0
6,31,3,9,2,7,0
6,31,3,9,2,8,0
6,31,3,9,2,9,0
6,31,3,9,2,10,1
6,37,3,15,3,1,0
6,37,3,15,3,2,0
6,37,3,15,3,3,0
6,37,3,15,3,4,0
6,37,3,15,3,5,0
6,37,3,15,3,6,0
6,37,3,15,3,7,0
6,37,3,15,3,8,0
6,37,3,15,3,9,0
6,37,3,15,3,10,0
6,37,3,15,3,11,1
6,38,3,16,3,1,0
6,38,3,16,3,2,0
6,38,3,16,3,3,0
6,38,3,16,3,4,0
6,38,3,16,3,5,0
6,38,3,16,3,6,0
6,38,3,16,3,7,0
6,38,3,16,3,8,0
6,38,3,16,3,9,0
6,38,3,16,3,10,0
6,38,3,16,3,11,0
6,38,3,16,3,12,0
6,38,3,16,3,13,0
6,38,3,16,3,14,0
6,38,3,16,3,15,0
6,40,3,18,2,1,0
6,40,3,18,2,2,0
6,40,3,18,2,3,0
6,40,3,18,2,4,0
6,40,3,18,2,5,0
6,40,3,18,2,6,0
6,40,3,18,2,7,0
6,40,3,18,2,8,0
6,40,3,18,2,9,0
6,40,3,18,2,10,1
6,53,4,9,2,1,0
6,53,4,9,2,2,0
6,53,4,9,2,3,0
6,53,4,9,2,4,0
6,53,4,9,2,5,0
6,53,4,9,2,6,0
6,53,4,9,2,7,0
6,53,4,9,2,8,0
6,53,4,9,2,9,0
6,53,4,9,2,10,0
6,53,4,9,2,11,0
6,53,4,9,2,12,1
6,56,4,12,3,1,0
6,56,4,12,3,2,0
6,56,4,12,3,3,0
6,56,4,12,3,4,0
6,56,4,12,3,5,0
6,56,4,12,3,6,0
6,56,4,12,3,7,0
6,56,4,12,3,8,0
6,56,4,12,3,9,0
6,56,4,12,3,10,0
6,56,4,12,3,11,0
6,56,4,12,3,12,0
6,56,4,12,3,13,0
6,56,4,12,3,14,1
6,62,4,18,2,1,0
6,62,4,18,2,2,0
6,62,4,18,2,3,0
6,62,4,18,2,4,0
6,62,4,18,2,5,0
6,62,4,18,2,6,0
6,62,4,18,2,7,0
6,62,4,18,2,8,0
6,62,4,18,2,9,0
6,62,4,18,2,10,0
6,62,4,18,2,11,1
6,64,4,20,3,1,0
6,64,4,20,3,2,0
6,64,4,20,3,3,0
6,64,4,20,3,4,0
6,64,4,20,3,5,1
6,72,5,6,2,1,0
6,72,5,6,2,2,0
6,72,5,6,2,3,0
6,72,5,6,2,4,0
6,72,5,6,2,5,0
6,72,5,6,2,6,0
6,72,5,6,2,7,0
6,72,5,6,2,8,0
6,72,5,6,2,9,0
6,72,5,6,2,10,0
6,72,5,6,2,11,1
6,75,5,9,2,1,0
6,75,5,9,2,2,0
6,75,5,9,2,3,0
6,75,5,9,2,4,0
6,75,5,9,2,5,0
6,75,5,9,2,6,0
6,75,5,9,2,7,0
6,75,5,9,2,8,0
6,75,5,9,2,9,1
6,82,5,16,3,1,0
6,82,5,16,3,2,0
6,82,5,16,3,3,0
6,82,5,16,3,4,0
6,82,5,16,3,5,0
6,82,5,16,3,6,0
6,82,5,16,3,7,0
6,82,5,16,3,8,0
6,82,5,16,3,9,0
6,82,5,16,3,10,0
6,82,5,16,3,11,0
6,82,5,16,3,12,0
6,82,5,16,3,13,0
6,82,5,16,3,14,1
6,86,5,20,3,1,0
6,86,5,20,3,2,0
6,86,5,20,3,3,0
6,86,5,20,3,4,0
6,86,5,20,3,5,0
6,86,5,20,3,6,0
6,86,5,20,3,7,0
6,86,5,20,3,8,0
6,86,5,20,3,9,0
6,86,5,20,3,10,0
6,86,5,20,3,11,0
6,86,5,20,3,12,0
6,86,5,20,3,13,0
6,86,5,20,3,14,0
6,86,5,20,3,15,0
6,92,6,4,2,1,0
6,92,6,4,2,2,0
6,92,6,4,2,3,0
6,92,6,4,2,4,0
6,92,6,4,2,5,0
6,92,6,4,2,6,0
6,92,6,4,2,7,0
6,92,6,4,2,8,0
6,92,6,4,2,9,1
6,97,6,9,2,1,0
6,97,6,9,2,2,0
6,97,6,9,2,3,0
6,97,6,9,2,4,0
6,97,6,9,2,5,0
6,97,6,9,2,6,0
6,97,6,9,2,7,0
6,97,6,9,2,8,0
6,97,6,9,2,9,1
6,108,6,20,3,1,0
6,108,6,20,3,2,0
6,108,6,20,3,3,0
6,108,6,20,3,4,0
6,108,6,20,3,5,0
6,108,6,20,3,6,0
6,108,6,20,3,7,0
6,108,6,20,3,8,0
6,108,6,20,3,9,0
6,108,6,20,3,10,0
6,108,6,20,3,11,0
6,108,6,20,3,12,0
6,108,6,20,3,13,0
6,108,6,20,3,14,0
6,108,6,20,3,15,0
6,109,6,21,3,1,0
6,109,6,21,3,2,0
6,109,6,21,3,3,0
6,109,6,21,3,4,0
6,109,6,21,3,5,0
6,109,6,21,3,6,0
6,109,6,21,3,7,0
6,109,6,21,3,8,0
6,109,6,21,3,9,0
6,109,6,21,3,10,0
6,109,6,21,3,11,0
6,109,6,21,3,12,0
6,109,6,21,3,13,0
6,109,6,21,3,14,0
6,109,6,21,3,15,0
6,114,7,4,2,1,0
6,114,7,4,2,2,0
6,114,7,4,2,3,0
6,114,7,4,2,4,0
6,114,7,4,2,5,0
6,114,7,4,2,6,0
6,114,7,4,2,7,1
6,117,7,7,2,1,0
6,117,7,7,2,2,0
6,117,7,7,2,3,0
6,117,7,7,2,4,0
6,117,7,7,2,5,0
6,117,7,7,2,6,0
6,117,7,7,2,7,0
6,117,7,7,2,8,0
6,117,7,7,2,9,1
6,124,7,14,3,1,0
6,124,7,14,3,2,0
6,124,7,14,3,3,0
6,124,7,14,3,4,0
6,124,7,14,3,5,0
6,124,7,14,3,6,0
6,124,7,14,3,7,0
6,124,7,14,3,8,0
6,124,7,14,3,9,0
6,124,7,14,3,10,0
6,124,7,14,3,11,0
6,124,7,14,3,12,0
6,124,7,14,3,13,1
6,126,7,16,3,1,0
6,126,7,16,3,2,0
6,126,7,16,3,3,0
6,126,7,16,3,4,0
6,126,7,16,3,5,0
6,126,7,16,3,6,0
6,126,7,16,3,7,0
6,126,7,16,3,8,0
6,126,7,16,3,9,0
6,126,7,16,3,10,0
6,126,7,16,3,11,0
6,126,7,16,3,12,1
6,133,8,1,1,1,0
6,133,8,1,1,2,0
6,133,8,1,1,3,0
6,133,8,1,1,4,0
6,133,8,1,1,5,0
6,133,8,1,1,6,0
6,133,8,1,1,7,0
6,133,8,1,1,8,0
6,133,8,1,1,9,0
6,133,8,1,1,10,0
6,133,8,1,1,11,0
6,133,8,1,1,12,0
6,133,8,1,1,13,0
6,133,8,1,1,14,1
6,134,8,2,1,1,0
6,134,8,2,1,2,0
6,134,8,2,1,3,0
6,134,8,2,1,4,0
6,134,8,2,1,5,0
6,134,8,2,1,6,0
6,134,8,2,1,7,0
6,134,8,2,1,8,0
6,134,8,2,1,9,0
6,134,8,2,1,10,0
6,134,8,2,1,11,0
6,134,8,2,1,12,0
6,134,8,2,1,13,0
6,134,8,2,1,14,0
6,134,8,2,1,15,0
6,135,8,3,1,1,0
6,135,8,3,1,2,0
6,135,8,3,1,3,0
6,135,8,3,1,4,0
6,135,8,3,1,5,0
6,135,8,3,1,6,0
6,135,8,3,1,7,0
6,135,8,3,1,8,0
6,135,8,3,1,9,0
6,135,8,3,1,10,0
6,135,8,3,1,11,0
6,135,8,3,1,12,0
6,135,8,3,1,13,0
6,135,8,3,1,14,0
6,135,8,3,1,15,0
6,136,8,4,1,1,0
6,136,8,4,1,2,0
6,136,8,4,1,3,0
6,136,8,4,1,4,0
6,136,8,4,1,5,0
6,136,8,4,1,6,0
6,136,8,4,1,7,0
6,136,8,4,1,8,1
6,137,8,5,1,1,0
6,137,8,5,1,2,0
6,137,8,5,1,3,0
6,137,8,5,1,4,0
6,137,8,5,1,5,0
6,137,8,5,1,6,0
6,137,8,5,1,7,0
6,137,8,5,1,8,0
6,137,8,5,1,9,0
6,137,8,5,1,10,0
6,137,8,5,1,11,0
6,137,8,5,1,12,0
6,137,8,5,1,13,0
6,137,8,5,1,14,0
6,137,8,5,1,15,0
6,138,8,6,1,1,0
6,138,8,6,1,2,0
6,138,8,6,1,3,0
6,138,8,6,1,4,0
6,138,8,6,1,5,0
6,138,8,6,1,6,0
6,138,8,6,1,7,0
6,138,8,6,1,8,0
6,138,8,6,1,9,0
6,138,8,6,1,10,0
6,138,8,6,1,11,0
6,138,8,6,1,12,0
6,138,8,6,1,13,1
6,139,8,7,1,1,0
6,139,8,7,1,2,0
6,139,8,7,1,3,0
6,139,8,7,1,4,0
6,139,8,7,1,5,0
6,139,8,7,1,6,0
6,139,8,7,1,7,0
6,139,8,7,1,8,1
6,140,8,8,1,1,0
6,140,8,8,1,2,0
6,140,8,8,1,3,0
6,140,8,8,1,4,0
6,140,8,8,1,5,0
6,140,8,8,1,6,0
6,140,8,8,1,7,0
6,140,8,8,1,8,1
6,141,8,9,1,1,0
6,141,8,9,1,2,0
6,141,8,9,1,3,0
6,141,8,9,1,4,0
6,141,8,9,1,5,0
6,141,8,9,1,6,0
6,141,8,9,1,7,1
6,142,8,10,1,1,0
6,142,8,10,1,2,0
6,142,8,10,1,3,0
6,142,8,10,1,4,0
6,142,8,10,1,5,0
6,142,8,10,1,6,0
6,142,8,10,1,7,0
6,142,8,10,1,8,0
6,142,8,10,1,9,1
6,143,8,11,1,1,0
6,143,8,11,1,2,0
6,143,8,11,1,3,0
6,143,8,11,1,4,0
6,143,8,11,1,5,0
6,143,8,11,1,6,0
6,143,8,11,1,7,0
6,143,8,11,1,8,0
6,143,8,11,1,9,0
6,143,8,11,1,10,0
6,143,8,11,1,11,0
6,143,8,11,1,12,0
6,143,8,11,1,13,1
6,144,8,12,1,1,0
6,144,8,12,1,2,0
6,144,8,12,1,3,0
6,144,8,12,1,4,0
6,144,8,12,1,5,0
6,144,8,12,1,6,0
6,144,8,12,1,7,0
6,144,8,12,1,8,0
6,144,8,12,1,9,0
6,144,8,12,1,10,0
6,144,8,12,1,11,1
6,145,8,13,1,1,0
6,145,8,13,1,2,0
6,145,8,13,1,3,0
6,145,8,13,1,4,0
6,145,8,13,1,5,0
6,145,8,13,1,6,0
6,145,8,13,1,7,0
6,145,8,13,1,8,0
6,145,8,13,1,9,1
6,146,8,14,1,1,0
6,146,8,14,1,2,0
6,146,8,14,1,3,0
6,146,8,14,1,4,0
6,146,8,14,1,5,0
6,146,8,14,1,6,0
6,146,8,14,1,7,1
6,147,8,15,1,1,0
6,147,8,15,1,2,0
6,147,8,15,1,3,0
6,147,8,15,1,4,0
6,147,8,15,1,5,0
6,147,8,15,1,6,0
6,147,8,15,1,7,0
6,147,8,15,1,8,0
6,147,8,15,1,9,1
6,148,8,16,1,1,0
6,148,8,16,1,2,0
6,148,8,16,1,3,0
6,148,8,16,1,4,0
6,148,8,16,1,5,0
6,148,8,16,1,6,0
6,148,8,16,1,7,0
6,148,8,16,1,8,0
6,148,8,16,1,9,0
6,148,8,16,1,10,1
6,149,8,17,1,1,0
6,149,8,17,1,2,0
6,149,8,17,1,3,0
6,149,8,17,1,4,0
6,149,8,17,1,5,0
6,149,8,17,1,6,0
6,149,8,17,1,7,0
6,149,8,17,1,8,0
6,149,8,17,1,9,0
6,149,8,17,1,10,1
6,150,8,18,1,1,0
6,150,8,18,1,2,0
6,150,8,18,1,3,0
6,150,8,18,1,4,0
6,150,8,18,1,5,0
6,150,8,18,1,6,0
6,150,8,18,1,7,0
6,150,8,18,1,8,0
6,150,8,18,1,9,0
6,150,8,18,1,10,0
6,150,8,18,1,11,1
6,151,8,19,1,1,0
6,151,8,19,1,2,0
6,151,8,19,1,3,0
6,151,8,19,1,4,0
6,151,8,19,1,5,0
6,151,8,19,1,6,0
6,151,8,19,1,7,0
6,151,8,19,1,8,0
6,151,8,19,1,9,0
6,151,8,19,1,10,1
6,152,8,20,1,1,0
6,152,8,20,1,2,0
6,152,8,20,1,3,0
6,152,8,20,1,4,0
6,152,8,20,1,5,0
6,152,8,20,1,6,0
6,152,8,20,1,7,0
6,152,8,20,1,8,0
6,152,8,20,1,9,0
6,152,8,20,1,10,1
6,153,8,21,1,1,0
6,153,8,21,1,2,0
6,153,8,21,1,3,0
6,153,8,21,1,4,0
6,153,8,21,1,5,0
6,153,8,21,1,6,0
6,153,8,21,1,7,0
6,153,8,21,1,8,0
6,153,8,21,1,9,0
6,153,8,21,1,10,0
6,153,8,21,1,11,0
6,153,8,21,1,12,0
6,153,8,21,1,13,1
6,154,8,22,1,1,0
6,154,8,22,1,2,0
6,154,8,22,1,3,0
6,154,8,22,1,4,0
6,154,8,22,1,5,0
6,154,8,22,1,6,0
6,154,8,22,1,7,0
6,154,8,22,1,8,0
6,154,8,22,1,9,0
6,154,8,22,1,10,0
6,154,8,22,1,11,1
6,158,9,4,2,1,0
6,158,9,4,2,2,0
6,158,9,4,2,3,0
6,158,9,4,2,4,0
6,158,9,4,2,5,0
6,158,9,4,2,6,0
6,158,9,4,2,7,0
6,158,9,4,2,8,1
6,161,9,7,2,1,0
6,161,9,7,2,2,0
6,161,9,7,2,3,0
6,161,9,7,2,4,0
6,161,9,7,2,5,0
6,161,9,7,2,6,0
6,161,9,7,2,7,1
6,168,9,14,3,1,0
6,168,9,14,3,2,0
6,168,9,14,3,3,0
6,168,9,14,3,4,0
6,168,9,14,3,5,0
6,168,9,14,3,6,0
6,168,9,14,3,7,0
6,168,9,14,3,8,0
6,168,9,14,3,9,0
6,168,9,14,3,10,0
6,168,9,14,3,11,0
6,168,9,14,3,12,0
6,168,9,14,3,13,0
6,168,9,14,3,14,0
6,168,9,14,3,15,0
6,170,9,16,3,1,0
6,170,9,16,3,2,0
6,170,9,16,3,3,0
6,170,9,16,3,4,0
6,170,9,16,3,5,0
6,170,9,16,3,6,0
6,170,9,16,3,7,0
6,170,9,16,3,8,0
6,170,9,16,3,9,0
6,170,9,16,3,10,0
6,170,9,16,3,11,0
6,170,9,16,3,12,0
6,170,9,16,3,13,0
6,170,9,16,3,14,0
6,170,9,16,3,15,0
6,183,10,7,2,1,0
6,183,10,7,2,2,0
6,183,10,7,2,3,0
6,183,10,7,2,4,0
6,183,10,7,2,5,0
6,183,10,7,2,6,0
6,183,10,7,2,7,1
6,188,10,12,3,1,0
6,188,10,12,3,2,0
6,188,10,12,3,3,0
6,188,10,12,3,4,0
6,188,10,12,3,5,0
6,188,10,12,3,6,0
6,188,10,12,3,7,1
6,189,10,13,2,1,0
6,189,10,13,2,2,0
6,189,10,13,2,3,0
6,189,10,13,2,4,0
6,189,10,13,2,5,0
6,189,10,13,2,6,0
6,189,10,13,2,7,0
6,189,10,13,2,8,0
6,189,10,13,2,9,0
6,189,10,13,2,10,0
6,189,10,13,2,11,0
6,189,10,13,2,12,0
6,189,10,13,2,13,1
6,196,10,20,3,1,0
6,196,10,20,3,2,0
6,196,10,20,3,3,0
6,196,10,20,3,4,0
6,196,10,20,3,5,0
6,196,10,20,3,6,0
6,196,10,20,3,7,0
6,196,10,20,3,8,0
6,196,10,20,3,9,0
6,196,10,20,3,10,0
6,196,10,20,3,11,0
6,196,10,20,3,12,0
6,196,10,20,3,13,0
6,196,10,20,3,14,0
6,196,10,20,3,15,0
6,200,11,2,3,1,0
6,200,11,2,3,2,0
6,200,11,2,3,3,0
6,200,11,2,3,4,0
6,200,11,2,3,5,0
6,200,11,2,3,6,0
6,200,11,2,3,7,0
6,200,11,2,3,8,0
6,200,11,2,3,9,0
6,200,11,2,3,10,0
6,200,11,2,3,11,0
6,200,11,2,3,12,1
6,212,11,14,3,1,0
6,212,11,14,3,2,0
6,212,11,14,3,3,0
6,212,11,14,3,4,0
6,212,11,14,3,5,0
6,212,11,14,3,6,0
6,212,11,14,3,7,0
6,212,11,14,3,8,0
6,212,11,14,3,9,0
6,212,11,14,3,10,0
6,212,11,14,3,11,0
6,212,11,14,3,12,0
6,212,11,14,3,13,0
6,212,11,14,3,14,0
6,212,11,14,3,15,1
6,213,11,15,2,1,0
6,213,11,15,2,2,0
6,213,11,15,2,3,0
6,213,11,15,2,4,0
6,213,11,15,2,5,0
6,213,11,15,2,6,0
6,213,11,15,2,7,0
6,213,11,15,2,8,0
6,213,11,15,2,9,0
6,213,11,15,2,10,0
6,213,11,15,2,11,0
6,213,11,15,2,12,1
6,216,11,18,2,1,0
6,216,11,18,2,2,0
6,216,11,18,2,3,0
6,216,11,18,2,4,0
6,216,11,18,2,5,0
6,216,11,18,2,6,0
6,216,11,18,2,7,1
6,222,12,2,2,1,0
6,222,12,2,2,2,0
6,222,12,2,2,3,0
6,222,12,2,2,4,0
6,222,12,2,2,5,0
6,222,12,2,2,6,1
6,228,12,8,2,1,0
6,228,12,8,2,2,0
6,228,12,8,2,3,0
6,228,12,8,2,4,0
6,228,12,8,2,5,0
6,228,12,8,2,6,0
6,228,12,8,2,7,0
6,228,12,8,2,8,1
6,238,12,18,3,1,0
6,238,12,18,3,2,0
6,238,12,18,3,3,0
6,238,12,18,3,4,0
6,238,12,18,3,5,0
6,238,12,18,3,6,0
6,238,12,18,3,7,0
6,238,12,18,3,8,0
6,238,12,18,3,9,1
6,239,12,19,3,1,0
6,239,12,19,3,2,0
6,239,12,19,3,3,0
6,239,12,19,3,4,0
6,239,12,19,3,5,0
6,239,12,19,3,6,0
6,239,12,19,3,7,0
6,239,12,19,3,8,0
6,239,12,19,3,9,0
6,239,12,19,3,10,0
6,239,12,19,3,11,0
6,239,12,19,3,12,0
6,239,12,19,3,13,0
6,239,12,19,3,14,0
6,239,12,19,3,15,0
6,244,13,2,3,1,0
6,244,13,2,3,2,0
6,244,13,2,3,3,0
6,244,13,2,3,4,0
6,244,13,2,3,5,0
6,244,13,2,3,6,0
6,244,13,2,3,7,1
6,246,13,4,3,1,0
6,246,13,4,3,2,0
6,246,13,4,3,3,0
6,246,13,4,3,4,0
6,246,13,4,3,5,0
6,246,13,4,3,6,0
6,246,13,4,3,7,0
6,246,13,4,3,8,1
6,248,13,6,2,1,0
6,248,13,6,2,2,0
6,248,13,6,2,3,0
6,248,13,6,2,4,0
6,248,13,6,2,5,0
6,248,13,6,2,6,0
6,248,13,6,2,7,0
6,248,13,6,2,8,0
6,248,13,6,2,9,1
6,261,13,19,2,1,0
6,261,13,19,2,2,0
6,261,13,19,2,3,0
6,261,13,19,2,4,0
6,261,13,19,2,5,0
6,261,13,19,2,6,0
6,261,13,19,2,7,0
6,261,13,19,2,8,1
6,273,14,9,3,1,0
6,273,14,9,3,2,0
6,273,14,9,3,3,0
6,273,14,9,3,4,0
6,273,14,9,3,5,0
6,273,14,9,3,6,0
6,273,14,9,3,7,0
6,273,14,9,3,8,0
6,273,14,9,3,9,0
6,273,14,9,3,10,0
6,273,14,9,3,11,0
6,273,14,9,3,12,0
6,273,14,9,3,13,0
6,273,14,9,3,14,0
6,273,14,9,3,15,0
6,280,14,16,2,1,0
6,280,14,16,2,2,0
6,280,14,16,2,3,0
6,280,14,16,2,4,0
6,280,14,16,2,5,0
6,280,14,16,2,6,0
6,280,14,16,2,7,0
6,280,14,16,2,8,1
6,281,14,17,3,1,0
6,281,14,17,3,2,0
6,281,14,17,3,3,0
6,281,14,17,3,4,0
6,281,14,17,3,5,0
6,281,14,17,3,6,0
6,281,14,17,3,7,1
6,285,14,21,2,1,0
6,285,14,21,2,2,0
6,285,14,21,2,3,0
6,285,14,21,2,4,0
6,285,14,21,2,5,0
6,285,14,21,2,6,0
6,285,14,21,2,7,0
6,285,14,21,2,8,1
6,287,15,1,1,1,0
6,287,15,1,1,2,0
6,287,15,1,1,3,0
6,287,15,1,1,4,0
6,287,15,1,1,5,0
6,287,15,1,1,6,0
6,287,15,1,1,7,0
6,287,15,1,1,8,0
6,287,15,1,1,9,1
6,288,15,2,1,1,0
6,288,15,2,1,2,0
6,288,15,2,1,3,0
6,288,15,2,1,4,0
6,288,15,2,1,5,0
6,288,15,2,1,6,0
6,288,15,2,1,7,0
6,288,15,2,1,8,0
6,288,15,2,1,9,0
6,288,15,2,1,10,0
6,288,15,2,1,11,0
6,288,15,2,1,12,0
6,288,15,2,1,13,1
6,289,15,3,1,1,0
6,289,15,3,1,2,0
6,289,15,3,1,3,0
6,289,15,3,1,4,0
6,289,15,3,1,5,0
6,289,15,3,1,6,0
6,289,15,3,1,7,0
6,289,15,3,1,8,0
6,289,15,3,1,9,0
6,289,15,3,1,10,0
6,289,15,3,1,11,1
6,290,15,4,1,1,0
6,290,15,4,1,2,0
6,290,15,4,1,3,0
6,290,15,4,1,4,0
6,290,15,4,1,5,0
6,290,15,4,1,6,0
6,290,15,4,1,7,0
6,290,15,4,1,8,0
6,290,15,4,1,9,0
6,290,15,4,1,10,1
6,291,15,5,1,1,0
6,291,15,5,1,2,0
6,291,15,5,1,3,0
6,291,15,5,1,4,0
6,291,15,5,1,5,0
6,291,15,5,1,6,0
6,291,15,5,1,7,0
6,291,15,5,1,8,0
6,291,15,5,1,9,0
6,291,15,5,1,10,0
6,291,15,5,1,11,0
6,291,15,5,1,12,0
6,291,15,5,1,13,1
6,292,15,6,1,1,0
6,292,15,6,1,2,0
6,292,15,6,1,3,0
6,292,15,6,1,4,0
6,292,15,6,1,5,0
6,292,15,6,1,6,0
6,292,15,6,1,7,0
6,292,15,6,1,8,0
6,292,15,6,1,9,0
6,292,15,6,1,10,0
6,292,15,6,1,11,0
6,292,15,6,1,12,1
6,293,15,7,1,1,0
6,293,15,7,1,2,0
6,293,15,7,1,3,0
6,293,15,7,1,4,0
6,293,15,7,1,5,0
6,293,15,7,1,6,0
6,293,15,7,1,7,0
6,293,15,7,1,8,0
6,293,15,7,1,9,0
6,293,15,7,1,10,0
6,293,15,7,1,11,0
6,293,15,7,1,12,0
6,293,15,7,1,13,1
6,294,15,8,1,1,0
6,294,15,8,1,2,0
6,294,15,8,1,3,0
6,294,15,8,1,4,0
6,294,15,8,1,5,0
6,294,15,8,1,6,0
6,294,15,8,1,7,0
6,294,15,8,1,8,0
6,294,15,8,1,9,0
6,294,15,8,1,10,0
6,294,15,8,1,11,0
6,294,15,8,1,12,0
6,294,15,8,1,13,0
6,294,15,8,1,14,0
6,294,15,8,1,15,1
6,295,15,9,1,1,0
6,295,15,9,1,2,0
6,295,15,9,1,3,0
6,295,15,9,1,4,0
6,295,15,9,1,5,0
6,295,15,9,1,6,0
6,295,15,9,1,7,0
6,295,15,9,1,8,0
6,295,15,9,1,9,0
6,295,15,9,1,10,0
6,295,15,9,1,11,0
6,295,15,9,1,12,0
6,295,15,9,1,13,1
6,296,15,10,1,1,0
6,296,15,10,1,2,0
6,296,15,10,1,3,0
6,296,15,10,1,4,0
6,296,15,10,1,5,0
6,296,15,10,1,6,0
6,296,15,10,1,7,0
6,296,15,10,1,8,0
6,296,15,10,1,9,0
6,296,15,10,1,10,0
6,296,15,10,1,11,0
6,296,15,10,1,12,0
6,296,15,10,1,13,0
6,296,15,10,1,14,1
6,297,15,11,1,1,0
6,297,15,11,1,2,0
6,297,15,11,1,3,0
6,297,15,11,1,4,0
6,297,15,11,1,5,0
6,297,15,11,1,6,0
6,297,15,11,1,7,0
6,297,15,11,1,8,0
6,297,15,11,1,9,0
6,297,15,11,1,10,0
6,297,15,11,1,11,0
6,297,15,11,1,12,0
6,297,15,11,1,13,1
6,298,15,12,1,1,0
6,298,15,12,1,2,0
6,298,15,12,1,3,0
6,298,15,12,1,4,0
6,298,15,12,1,5,0
6,298,15,12,1,6,0
6,298,15,12,1,7,0
6,298,15,12,1,8,0
6,298,15,12,1,9,0
6,298,15,12,1,10,0
6,298,15,12,1,11,0
6,298,15,12,1,12,0
6,298,15,12,1,13,1
6,299,15,13,1,1,0
6,299,15,13,1,2,0
6,299,15,13,1,3,0
6,299,15,13,1,4,0
6,299,15,13,1,5,0
6,299,15,13,1,6,0
6,299,15,13,1,7,0
6,299,15,13,1,8,0
6,299,15,13,1,9,0
6,299,15,13,1,10,0
6,299,15,13,1,11,0
6,299,15,13,1,12,1
6,300,15,14,1,1,0
6,300,15,14,1,2,0
6,300,15,14,1,3,0
6,300,15,14,1,4,0
6,300,15,14,1,5,0
6,300,15,14,1,6,0
6,300,15,14,1,7,0
6,300,15,14,1,8,0
6,300,15,14,1,9,0
6,300,15,14,1,10,0
6,300,15,14,1,11,1
6,301,15,15,1,1,0
6,301,15,15,1,2,0
6,301,15,15,1,3,0
6,301,15,15,1,4,0
6,301,15,15,1,5,0
6,301,15,15,1,6,0
6,301,15,15,1,7,0
6,301,15,15,1,8,0
6,301,15,15,1,9,0
6,301,15,15,1,10,0
6,301,15,15,1,11,0
6,301,15,15,1,12,0
6,301,15,15,1,13,1
6,302,15,16,1,1,0
6,302,15,16,1,2,0
6,302,15,16,1,3,0
6,302,15,16,1,4,0
6,302,15,16,1,5,0
6,302,15,16,1,6,0
6,302,15,16,1,7,0
6,302,15,16,1,8,0
6,302,15,16,1,9,0
6,302,15,16,1,10,0
6,302,15,16,1,11,1
6,303,15,17,1,1,0
6,303,15,17,1,2,0
6,303,15,17,1,3,0
6,303,15,17,1,4,0
6,303,15,17,1,5,0
6,303,15,17,1,6,0
6,303,15,17,1,7,0
6,303,15,17,1,8,0
6,303,15,17,1,9,0
6,303,15,17,1,10,1
6,304,15,18,1,1,0
6,304,15,18,1,2,0
6,304,15,18,1,3,0
6,304,15,18,1,4,0
6,304,15,18,1,5,0
6,304,15,18,1,6,0
6,304,15,18,1,7,0
6,304,15,18,1,8,0
6,304,15,18,1,9,0
6,304,15,18,1,10,0
6,304,15,18,1,11,1
6,305,15,19,1,1,0
6,305,15,19,1,2,0
6,305,15,19,1,3,0
6,305,15,19,1,4,0
6,305,15,19,1,5,0
6,305,15,19,1,6,0
6,305,15,19,1,7,0
6,305,15,19,1,8,1
6,306,15,20,1,1,0
6,306,15,20,1,2,0
6,306,15,20,1,3,0
6,306,15,20,1,4,0
6,306,15,20,1,5,0
6,306,15,20,1,6,0
6,306,15,20,1,7,0
6,306,15,20,1,8,0
